DATA,DESCRICAO,DOCUMENTO,CREDITO,DEBITO,SALDO,BANCO,CONTA,SUBCONTA,FILE_PATH
2024-03-07,PAGAMENTO DE ALUGUEL,,0.0,4726.36,1652.75,INTER,Despesas administrativas,Aluguel imóvel,../data/raw/BANCO INTER-2024.xlsx
2024-03-08,PAGAMENTO CIEE - ESTAGIÁRIO,,0.0,500.19,1152.56,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-03-08,PIX RECEBIDO LUIZ FERNANDO SOLHEID,,430.0,0.0,1582.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-11,PIX ENVIADO ECEELTEC CRED CREA,,0.0,420.0,1162.56,INTER,Transferência (Débito),Transferência entre contas,../data/raw/BANCO INTER-2024.xlsx
2024-03-11,PIX RECEBIDO CARLOS LINEU ZGODA KUZMA,,535.0,0.0,1697.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-12,PIX RECEBIDO ELISANGELA G B PAES IMOTO,,45.0,0.0,1742.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-12,PIX RECEBIDO ASSISTENCIA TÉCNICA DE ELETRODOMESTICOS MHL LTDA,,475.0,0.0,2217.56,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-03-12,PIX RECEBIDO FABIANO CARLOS DOS SANTOS,,450.0,0.0,2667.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-13,PIX RECEBIDO LUIZ TOSHIHARU HASHIGUCHI JUNIOR,,100.0,0.0,2767.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-13,PIX RECEBIDO MIRIAM APARECIDA SALOMÃO EASTWOOD POK,,385.0,0.0,3152.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-13,PIX RECEBIDO VALDIRENE MARQUES SILVA,,130.0,0.0,3282.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-13,PIX RECEBIDO JULIANA DE SOUSA MARQUES,,345.0,0.0,3627.56,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-14,PAGAMENTO BOLETO SPRINGER CARRIER,,0.0,1684.79,1942.77,INTER,Despesa com serviços,Peças,../data/raw/BANCO INTER-2024.xlsx
2024-03-18,COMPRA CARTÃO - FERRY-BOAT GUARATUBA - ATEND. PANASONIC,,0.0,8.9,1933.87,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-03-18,PIX RECEBIDO MATHEUS APARECIDO SARTORI FERNANDES,,40.0,0.0,1973.87,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-18,PIX RECEBIDO ROGERIO LUIZ SOUZA DE CAMARGO,,580.0,0.0,2553.87,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-19,PIX RECEBIDO MAZINI ADVOGADOS ASSOCIADOS,,350.0,0.0,2903.87,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-19,PIX RECEBIDO GRAZIELLA STEIN PATRIAL,,55.0,0.0,2958.87,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-20,PIX RECEBIDO BRUNA SOUZA,,400.0,0.0,3358.87,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-20,PIX ENVIADO GOVERNO DO PARANA - IPVA/2024 RANGER - 3 DE 5,,0.0,975.61,2383.26,INTER,Despesas tributárias ,IPVA,../data/raw/BANCO INTER-2024.xlsx
2024-03-20,PIX ENVIADO ELISABETE - PAGTO PRO-LABORE,,0.0,1352.8,1030.46,INTER,Despesa com pessoal,Pró labore,../data/raw/BANCO INTER-2024.xlsx
2024-03-20,PIX RECEBIDO FABIANA LUIZA QUINTANILHA RONZANI CUN,,123.0,0.0,1153.46,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-21,PIX ENVIADO - VR BENEF SERV PROC AS ,,0.0,178.0,975.46,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2024.xlsx
2024-03-21,PIX RECEBIDO FRESNOMAQ INDUSTRIA DE MAQUINAS S/A NFS-e 2496,,1425.0,0.0,2400.46,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-03-21,PIX RECEBIDO FABIANA LUIZA QUINTANILHA RONZANI CUN,,122.0,0.0,2522.46,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-22,PIX RECEBIDO ELAINE KIMIKO TATEISHI,,75.0,0.0,2597.46,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-22,PIX RECEBIDO ANDERSON LUIS WAGNER,,90.0,0.0,2687.46,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-22,PIX RECEBIDO LETICIA REGINA VAZ,,460.0,0.0,3147.46,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-22,PIX ENVIADO GOVERNO DO PARANA - IPVA/2024 FIESTA - 2 DE 5,,0.0,126.61,3020.85,INTER,Despesas tributárias ,IPVA,../data/raw/BANCO INTER-2024.xlsx
2024-03-22,PIX ENVIADO GOVERNO DO PARANA - IPVA/2024 FIESTA - 3 DE 5,,0.0,113.85,2907,INTER,Despesas tributárias ,IPVA,../data/raw/BANCO INTER-2024.xlsx
2024-03-22,PIX RECEBIDO CHARLOTTE STOCK,,385.0,0.0,3292,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-23,PIX RECEBIDO PAGSEGURO INTERNET LTDA,,679.65,0.0,3971.65,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-25,PIX RECEBIDO RODRIGO RIBEIRO TOMAZ,,485.0,0.0,4456.65,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-26,PIX ENVIADO ASSOCIACAO METROCARD - VT RONALDO,,0.0,121.9,4334.75,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2024.xlsx
2024-03-26,PAGTO VALE TRANSPORTE URBS - ,,0.0,663.03,3671.72,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2024.xlsx
2024-03-26,PIX RECEBIDO JOSE VINICIUS ALVES FERREIRA,,310.0,0.0,3981.72,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-28,PIX RECEBIDO ELOI RODRIGUES DA COSTA,,520.0,0.0,4501.72,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-28,PIX ENVIADO KAIO SPURI LIMA - PAGTO DE VALE TRANSPORTE ESTAGIÁRIO,,0.0,264.0,4237.72,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2024.xlsx
2024-03-28,PIX ENVIADO LUIZ - PAGTO DE SERVIÇOS,,0.0,200.0,4037.72,INTER,Despesa com serviços,Mão de obra,../data/raw/BANCO INTER-2024.xlsx
2024-03-28,PIX ENVIADO SIMONE P PAGTO TERCEIRO,,0.0,1000.0,3037.72,INTER,Despesa com serviços,Mão de obra,../data/raw/BANCO INTER-2024.xlsx
2024-03-28,PIX RECEBIDO JACKSON LUIZ ANTUNES,,1090.0,0.0,4127.72,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-03-28,COMPRA CARTÃO - FERRY-BOAT GUARATUBA - ATEND. PANASONIC,,0.0,8.9,4118.82,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-04-01,PIX RECEBIDO JEFFERSON KRUGER ROCHA,,350.0,0.0,4468.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-02,PIX RECEBIDO ELDREY SEOLIN GALINDO,,1000.0,0.0,5468.82,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-04-02,PIX RECEBIDO VALERIA DE OLIVEIRA BOENO DA SILVA,,80.0,0.0,5548.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-02,PIX RECEBIDO PAGSEGURO INTERNET LTDA,,410.55,0.0,5959.37,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-02,PIX RECEBIDO KAILON SOHN,,40.0,0.0,5999.37,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-03,PIX RECEBIDO JEFFERSON BUENO MENDES,,1123.75,0.0,7123.12,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-04-03,PIX RECEBIDO LEILA CRISTINA BIANCHI DE ANDRADE,,2850.0,0.0,9973.12,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-04-03,PIX ENVIADO GOVERNO DO PARANA SECRETARIA DE ESTADO - GRPR,,0.0,703.96,9269.16,INTER,Despesas tributárias ,Outras,../data/raw/BANCO INTER-2024.xlsx
2024-04-03,PIX RECEBIDO KATIANY BRUN,,800.0,0.0,10069.16,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-04,PIX RECEBIDO JOAO HENRIQUE TOSIN,,350.0,0.0,10419.16,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-04,PIX RECEBIDO JULIANO KAZUO TAMIYA FO,,70.0,0.0,10489.16,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX RECEBIDO GUSTAVO BARMANN,,40.0,0.0,10529.16,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX ENVIADO-RONALDO FIRMINO DE FARIAS - PAGTO DE SALÁRIO,,0.0,1569.37,8959.79,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX ENVIADO-ADRIANA DOS SANTOS SEIXAS - PAGTO DE SALÁRIO,,1688.76,0.0,7271.03,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX ENVIADO-NICOLAS FALAVINHA CHRISTINO - PAGTO DE SALÁRIO,,0.0,1508.99,5762.04,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX ENVIADO-THIAGO IANUCH MARIN - PAGTO DE SALÁRIO,,0.0,1681.63,4080.41,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX ENVIADO-SILVIA CRISTINA ARRUDA - CONTABILIDADE PAGTO DE HONORÁRIOS,,0.0,559.45,3520.96,INTER,Despesas administrativas,Contabilidade,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX ENVIADO-LUIZ GUILHERME KRAUSE - PAGTO DE SALÁRIO,,0.0,1543.56,1977.4,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX RECEBIDO PAGSEGURO INTERNET LTDA,,2657.78,0.0,4635.18,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-05,PIX RECEBIDO FRANCISCO SPITZNER NETO,,465.0,0.0,5100.18,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-08,PIX RECEBIDO AFIZA ZENEDIN KONDO,,465.0,0.0,5565.18,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-08,PAGAMENTO DE ALUGUEL,,0.0,4726.36,838.82,INTER,Despesas administrativas,Aluguel imóvel,../data/raw/BANCO INTER-2024.xlsx
2024-04-08,PIX RECEBIDO ANA WINTER,,135.0,0.0,973.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-08,PIX RECEBIDO JOÃO JORGE SANTIAGO ANTUNES,,135.0,0.0,1108.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-08,PIX RECEBIDO DJALMA ROCHA A C M PEREIRA,,330.0,0.0,1438.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX RECEBIDO SERGIO ANTONIO MARQUES,,145.0,0.0,1583.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX RECEBIDO ZENIR PEREIRA DA SILVA,,90.0,0.0,1673.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX ENVIADO ECEELTEC - BANCO CRED CREA,,0.0,100.0,1573.82,INTER,Transferência (Débito),Transferência entre contas,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX RECEBIDO NICOLE DO AMARAL PRESENDO,,40.0,0.0,1613.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX RECEBIDO MAXIMILIANO RIBEIRO BORTOLATO,,300.0,0.0,1913.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX RECEBIDO MARCOS VIEIRA,,500.0,0.0,2413.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-10,PIX RECEBIDO JEAN CARMONA DE FIGUEIREDO NEGRÃO,,550.0,0.0,2963.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-11,PIX ENVIADO PORTOSEG - PEDÁGIOS,,0.0,92.71,2871.11,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-04-11,PAGAMENTO BOLETO WHITE MARTINS,,0.0,49.39,2821.72,INTER,Despesa com produtos,Materiais de Consumo,../data/raw/BANCO INTER-2024.xlsx
2024-04-15,PIX ENVIADO CLAUDIO - PAGTO PRO-LABORE REF. À FEVEREIRO C/ VENC EM MARÇO,,0.0,1352.8,1468.92,INTER,Despesa com pessoal,Pró labore,../data/raw/BANCO INTER-2024.xlsx
2024-04-15,PIX RECEBIDO JUSSARA TURIM POLITANO,,700.0,0.0,2168.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-16,PIX RECEBIDO GUILHERME PINHEIRO DIAS,,1650.0,0.0,3818.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-17,PIX RECEBIDO SERGIO ANTONIO MARQUES,,90.0,0.0,3908.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-17,PIX RECEBIDO DANIEL BAPTISTA PIRES BITTAR,,550.0,0.0,4458.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-18,PIX RECEBIDO BEATRIZ MARIA DOS SANTOS,,65.0,0.0,4520.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-18,PIX RECEBIDO JULIANA RODRIGUES DA SILVA,,2190.0,0.0,6710.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-18,COMPRA CARTÃO ARMAZÉM DO AÇO NF 11975,,0.0,215.0,6498.92,INTER,Despesas administrativas,Manutenção predial,../data/raw/BANCO INTER-2024.xlsx
2024-04-19,PIX RECEBIDO LORDS004 ALUGUEL DE TRAJES LTDA,,600.0,0.0,7098.92,INTER,Outras entradas,Outras,../data/raw/BANCO INTER-2024.xlsx
2024-04-19,PIX ENVIADO - PAGTO FGTS,,0.0,1045.22,6053.7,INTER,Despesa com pessoal,FGTS,../data/raw/BANCO INTER-2024.xlsx
2024-04-19,PIX ENVIADO GOVERNO DO PARANA - IPVA/2024 RANGER - 4 DE 5,,0.0,975.61,5078.09,INTER,Despesas tributárias ,IPVA,../data/raw/BANCO INTER-2024.xlsx
2024-04-19,PIX ENVIADO PAGTO CARTÃO INTER,,0.0,4327.04,751.05,INTER,Transferência (Crédito),Aplicação,../data/raw/BANCO INTER-2024.xlsx
2024-04-19,COMPRA CARTÃO  - FERRY-BOAT GUARATUBA - ATEND. PANASONIC,,0.0,8.9,742.15,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-04-19,COMPRA CARTÃO  - FERRY-BOAT GUARATUBA - ATEND. PANASONIC,,0.0,8.9,733.25,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-04-20,PIX RECEBIDO LEONARDO ROBERTO FERREIRA,,575.0,0.0,1308.25,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-22,PIX RECEBIDO Rhayane Radomski,,395.0,0.0,1703.25,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-22,PIX ENVIADO JULIANA RODRIGUES DA SILVA -DEVOLUÇÃO  PARCIAL DE COMPRA DIA 18/04,,0.0,1500.0,203.25,INTER,Despesa com produtos,Outras,../data/raw/BANCO INTER-2024.xlsx
2024-04-23,PIX RECEBIDO GABRIEL JOSE MALLMANN,,600.0,0.0,803.25,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-23,PIX ENVIADO AKITA COMERCIO DE PECAS LTDA,,0.0,16.1,787.15,INTER,Despesa com serviços,Peças,../data/raw/BANCO INTER-2024.xlsx
2024-04-23,PIX RECEBIDO MARCIUS VIANA E SILVA,,380.0,0.0,1167.15,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-23,PIX ENVIADO GOVERNO DO PARANA - IPVA/2024 FIESTA - 4 DE 5,,0.0,113.85,1053.3,INTER,Despesas tributárias ,IPVA,../data/raw/BANCO INTER-2024.xlsx
2024-04-24,PIX RECEBIDO EMANUELE AMANDA MARQUES,,400.0,0.0,1453.3,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-24,PIX ENVIADO LUIZ - LANCHE REFERENTE HORAS EXTRAS,,0.0,60.0,1393.3,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2024.xlsx
2024-04-25,PIX RECEBIDO ALEXANDRE OSMAR SOETHE,,240.0,0.0,1633.3,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-25,PIX RECEBIDO LUIZ CARLOS FABRIS,,450.0,0.0,2083.3,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-25,PIX RECEBIDO RODOLFO KAELIN FIORDERIZE,,490.0,0.0,2573.3,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-25,PIX RECEBIDO LAURA MAR HAID BOL CASTRO LAGO,,780.0,0.0,3353.3,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-26,PIX RECEBIDO MODERNITY JOIAS LTDA ME,,495.0,0.0,3848.3,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-27,COMPRA CARTÃO  - FERRY-BOAT GUARATUBA - ATEND. PANASONIC,,0.0,8.9,3839.4,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-04-28,PIX RECEBIDO PAGSEGURO INTERNET LTDA,,613.41,0.0,4452.81,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-28,PIX ENVIADO EDRIC - REEMBOLSO DE ALIMENTAÇÃO,,0.0,53.99,4398.82,INTER,Despesa com pessoal,Alimentação (VR VA),../data/raw/BANCO INTER-2024.xlsx
2024-04-29,PIX RECEBIDO LUIZ TOSHIHARU HASHIGUCHI JUNIOR,,100.0,0.0,4498.82,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-29,PIX ENVIADO ASSOCIACAO METROCARD - VT RONALDO,,0.0,110.9,4387.92,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2024.xlsx
2024-04-29,PIX RECEBIDO MARLI TERESINHA DOS S CAMARGO,,380.0,0.0,4767.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-29,PIX RECEBIDO LEONARDO ROBERTO FERREIRA,,407.0,0.0,5174.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-30,PIX RECEBIDO FELIPE ANSELMO REIS,,530.0,0.0,5704.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-04-30,PIX ENVIADO KAIO SPURI LIMA - PAGTO DE VALE TRANSPORTE ESTAGIÁRIO,,0.0,240.0,5464.92,INTER,Despesa com pessoal,Transporte (VT),../data/raw/BANCO INTER-2024.xlsx
2024-05-02,PIX RECEBIDO TASLA MESSANY,,40.0,0.0,5504.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-02,PIX RECEBIDO MARIA PAULA RAMOS DE COSTANTINI,,250.0,0.0,5754.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-02,PIX RECEBIDO ALESSANDRA APARECIDA COSTA BRAGUETO,,390.0,0.0,6144.92,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-02,PIX RECEBIDO PAGSEGURO INTERNET LTDA,,618.24,0.0,6763.16,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-03,PIX RECEBIDO ALEXANDRE OSMAR SOETHE,,275.0,0.0,7038.16,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-03,PIX RECEBIDO PAGSEGURO INTERNET LTDA,,627.9,0.0,7999.06,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-03,PIX RECEBIDO WELTON CASSERO PEREIRA,,450.0,0.0,8116.06,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-03,PIX ENVIADO GOVERNO DO PARANA SECRETARIA DE ESTADO - GRPR,,0.0,9.37,8106.69,INTER,Despesas tributárias ,Outras,../data/raw/BANCO INTER-2024.xlsx
2024-05-06,PIX RECEBIDO BRUNA CAROLINA GAMA DA MOTA,,135.0,0.0,8241.69,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-06,PIX RECEBIDO EDERALDO LUIZ PRESTES,,950.0,0.0,9191.69,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX RECEBIDO PEDRO HENRIQUE WEIDLEW,,2810.0,0.0,12001.69,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX RECEBIDO ANA LUISA M MASSET LACOMBE,,110.0,0.0,12111.69,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX ENVIADO ADRIANA DOS SANTOS SEIXAS - PAGAMENTO DE SALARIO,,0.0,1690.05,10421.64,INTER,Despesa com pessoal,13º salário,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX ENVIADO NICOLAS FALAVINHA CHRISTINO - PAGAMENTO DE SALARIO,,0.0,1494.06,8927.58,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX ENVIADO RONALDO FIRMINO DE FARIAS - PAGAMENTO DE SALARIO,,0.0,1498.59,7428.99,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX ENVIADO THIAGO IANUCH MARIN - PAGAMENTO DE SALARIO,,0.0,1681.63,5747.36,INTER,Despesa com pessoal,Salário,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX RECEBIDO JOAO GUALBERTO PINHEIRO JUNIOR,,180.0,0.0,5927.36,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-07,PIX RECEBIDO SIBELE DE SOUZA E SILVA,,500.0,0.0,6427.36,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-08,PIX RECEBIDO -MARIA APARECIDA DA SILVA,,665.0,0.0,7092.36,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-09,PIX RECEBIDO JEFFERSON BUENO MENDES,,180.0,0.0,7272.36,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-09,PIX RECEBIDO REFRIGERACAO SAO JOSE LTDA,,75.0,0.0,7347.36,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-05-10,PIX RECEBIDO ANA LUISA M MASSET LACOMBE,,110.0,0.0,7457.36,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-10,PAGAMENTO DE ALUGUEL,,0.0,4993.82,2463.54,INTER,Despesas administrativas,Aluguel imóvel,../data/raw/BANCO INTER-2024.xlsx
2024-05-10,PIX RECEBIDO CHRISTOPHE ALLAIN,,690.0,0.0,3153.54,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-12,PIX ENVIADO PORTOSEG SA CREDITO FIN E INV (PEDÁGIOS),,0.0,152.4,3001.14,INTER,Despesa com produtos,Fretes e Pedagios,../data/raw/BANCO INTER-2024.xlsx
2024-05-13,PIX RECEBIDO LILIANE TATSUE HIGA,,400.0,0.0,3401.14,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-14,PIX RECEBIDO JOAO VICTOR MACHADO CRUZ,,280.0,0.0,3681.14,INTER,Receita de vendas,Outras vendas,../data/raw/BANCO INTER-2024.xlsx
2024-05-14,PIX RECEBIDO LILIANE TATSUE HIGA,,350.0,0.0,4031.14,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
2024-05-14,PIX RECEBIDO PAULO HUMBERTO KASTRUP,,300.0,0.0,4331.14,INTER,Receita com serviços,Manutenção s/ Garantia,../data/raw/BANCO INTER-2024.xlsx
